Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalPrice
490164,20723,STRAWBERRY CHARLOTTE BAG,10,2009/12/04,0.85,14961,United Kingdom,8.5
490171,21983,PACK OF 12 BLUE PAISLEY TISSUES ,12,2009/12/04,0.29,15581,United Kingdom,3.48
490202,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,8,2009/12/04,5.95,15078,United Kingdom,47.6
490212,21231,SWEETHEART CERAMIC TRINKET BOX,8,2009/12/04,1.25,16883,United Kingdom,10
490214,21577,SAVE THE PLANET COTTON TOTE BAG,12,2009/12/04,2.25,13175,United Kingdom,27
490218,37446,MINI CAKE STAND WITH HANGING CAKES,24,2009/12/04,1.45,17076,United Kingdom,34.8
490247,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2009/12/04,1.25,16192,United Kingdom,30
490266,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,12,2009/12/04,2.1,15109,United Kingdom,25.2
490272,21357,TOAST ITS - DINOSAUR,10,2009/12/04,1.25,14680,United Kingdom,12.5
490277,21871,SAVE THE PLANET MUG,72,2009/12/04,1.06,18092,United Kingdom,76.32
490279,35015,JACOBS LADDER SMALL,1,2009/12/04,0.06,16891,United Kingdom,0.06
490281,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009/12/04,1.95,13481,United Kingdom,15.6
490285,21704,BAG 250g SWIRLY MARBLES,72,2009/12/04,0.72,16656,United Kingdom,51.84
490286,21532,DAIRY MAID SUGAR JAM BOWL,1,2009/12/04,2.1,14527,United Kingdom,2.1
490288,82001S,VINYL RECORD FRAME SILVER,24,2009/12/04,3.39,17157,United Kingdom,81.36
490290,21360,JOY LARGE WOOD LETTERS,1,2009/12/04,9.95,16325,United Kingdom,9.95
490292,21004,ROSE DU SUD CHILDS APRON,1,2009/12/04,4.25,16723,United Kingdom,4.25
490293,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2009/12/04,0.85,16699,United Kingdom,0.85
490294,22354,RETRO SPOT PADDED SEAT CUSHION,1,2009/12/04,3.75,16710,United Kingdom,3.75
490298,84378,SET OF 3 HEART COOKIE CUTTERS,24,2009/12/04,1.25,15382,United Kingdom,30
490302,21173,LOO ROLL  METAL SIGN ,1,2009/12/04,1.65,17841,United Kingdom,1.65
490303,21934,SKULL SHOULDER BAG,10,2009/12/04,1.65,17935,United Kingdom,16.5
490304,22317,FIVE CATS HANGING DECORATION,6,2009/12/04,2.95,17593,United Kingdom,17.7
490310,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,6,2009/12/04,5.95,17151,United Kingdom,35.7
490312,16216,LETTER SHAPE PENCIL SHARPENER,10,2009/12/04,0.16,17961,United Kingdom,1.6
490313,21756,BATH BUILDING BLOCK WORD,3,2009/12/04,5.95,17127,United Kingdom,17.85
490320,72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,180,2009/12/04,0.65,13694,United Kingdom,117
490324,72753A,S/3 FLWR FAIRY LILLY CANDLES,160,2009/12/04,2.1,13694,United Kingdom,336
490326,22113,GREY HEART HOT WATER BOTTLE,4,2009/12/04,3.45,13733,United Kingdom,13.8
490331,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,2,2009/12/04,5.95,18181,United Kingdom,11.9
490342,21832,CHOCOLATE CALCULATOR,24,2009/12/04,1.65,17421,United Kingdom,39.6
490346,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2009/12/04,0.85,16351,United Kingdom,10.2
490347,20974,12 PENCILS SMALL TUBE SKULL,24,2009/12/04,0.65,15684,United Kingdom,15.6
490349,90040C,MURANO STYLE GLASS BRACELET GOLD,3,2009/12/04,3.5,17884,United Kingdom,10.5
490353,16156N,"WRAP, FRIENDSHIP ON GREEN",25,2009/12/04,0.42,15514,United Kingdom,10.5
490360,84508B,STRIPES DESIGN TEDDY,1,2009/12/04,2.55,13679,United Kingdom,2.55
490362,21879,HEARTS GIFT TAPE,16,2009/12/04,0.65,12748,United Kingdom,10.4
490363,84950,ASSORTED COLOUR T-LIGHT HOLDER,192,2009/12/05,0.72,13199,United Kingdom,138.24
490364,48185,DOOR MAT FAIRY CAKE,4,2009/12/05,6.75,13487,United Kingdom,27
490366,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2009/12/05,0.85,18071,United Kingdom,10.2
490367,22060,LARGE CAKE STAND HANGING HEARTS,4,2009/12/05,9.95,16593,United Kingdom,39.8
490368,21682,LARGE MEDINA STAMPED METAL BOWL ,4,2009/12/05,4.95,14238,United Kingdom,19.8
490370,21556,CERAMIC STRAWBERRY MONEY BOX,6,2009/12/05,2.55,17593,United Kingdom,15.3
490371,21785,RAIN PONCHO ,24,2009/12/05,0.85,13021,United Kingdom,20.4
490372,79323G,GOLD  CHERRY LIGHTS,4,2009/12/05,6.75,17115,United Kingdom,27
490377,22347,PIZZA DISH SLICE ,12,2009/12/05,1.25,13958,United Kingdom,15
490381,21643,ASSORTED TUTTI FRUTTI MIRROR,12,2009/12/05,1.25,15420,United Kingdom,15
490382,21136,PAINTED METAL PEARS ASSORTED,16,2009/12/05,1.69,12359,Cyprus,27.04
490392,85065,CREAM SWEETHEART TRAYS,2,2009/12/05,12.75,14867,United Kingdom,25.5
490393,84692,BOX OF 24 COCKTAIL PARASOLS,25,2009/12/05,0.42,17642,United Kingdom,10.5
490395,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,2009/12/06,1.25,13813,Germany,30
490396,21467,CHERRY CROCHET FOOD COVER,6,2009/12/06,3.75,13589,United Kingdom,22.5
490397,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2009/12/06,2.1,12417,Belgium,12.6
490399,48197,DOOR MAT BIRD ON THE WIRE,2,2009/12/06,6.75,12975,United Kingdom,13.5
490400,90209C,PINK ENAMEL+GLASS HAIR COMB,6,2009/12/06,2.1,16104,United Kingdom,12.6
490401,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",1,2009/12/06,1.65,17150,United Kingdom,1.65
490403,82615,PINK MARSHMALLOW SCARF KNITTING KIT,1,2009/12/06,2.95,17920,United Kingdom,2.95
490404,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2009/12/06,9.95,16277,United Kingdom,9.95
490405,90195B,BLACK GEMSTONE BRACELET,3,2009/12/06,8.95,17244,United Kingdom,26.85
490458,21913,VINTAGE SEASIDE JIGSAW PUZZLES,16,2009/12/06,3.75,12583,France,60
490459,90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,6,2009/12/06,4.25,15555,United Kingdom,25.5
490464,21086,SET/6 RED SPOTTY PAPER CUPS,4,2009/12/06,0.65,15571,United Kingdom,2.6
490465,21681,GIANT MEDINA STAMPED METAL BOWL ,1,2009/12/06,9.95,13448,United Kingdom,9.95
490466,84519A,TOMATO CHARLIE+LOLA COASTER SET,2,2009/12/06,2.95,17085,United Kingdom,5.9
490467,90195A,PURPLE GEMSTONE BRACELET,2,2009/12/06,8.95,15059,United Kingdom,17.9
490468,85066,CREAM SWEETHEART MINI CHEST,2,2009/12/06,12.75,14468,United Kingdom,25.5
490471,90115,SUMMER BUTTERFLIES BAG CHARM,1,2009/12/06,2.55,15878,United Kingdom,2.55
490473,22157,ANGEL DECORATION WITH LACE PADDED,10,2009/12/06,0.85,15860,United Kingdom,8.5
490474,22147,FELTCRAFT BUTTERFLY HEARTS,12,2009/12/06,1.45,13373,United Kingdom,17.4
490476,72232,FENG SHUI PILLAR CANDLE,48,2009/12/06,0.19,14608,United Kingdom,9.12
490478,21899,"KEY FOB , GARAGE DESIGN",16,2009/12/06,0.65,14896,United Kingdom,10.4
490479,79321,CHILLI LIGHTS,24,2009/12/06,4.25,16779,United Kingdom,102
490481,16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,3,2009/12/06,4.25,16964,United Kingdom,12.75
490483,21755,LOVE BUILDING BLOCK WORD,2,2009/12/06,5.95,13782,United Kingdom,11.9
490484,21765,HANGING METAL BIRD BATH,12,2009/12/06,7.35,16964,United Kingdom,88.2
490485,84836,ZINC METAL HEART DECORATION,8,2009/12/06,1.25,14454,United Kingdom,10
490487,79067,CORONA MEXICAN TRAY,1,2009/12/06,3.75,14717,United Kingdom,3.75
490488,21009,ETCHED GLASS STAR TREE DECORATION,6,2009/12/06,1.25,16718,United Kingdom,7.5
490490,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2009/12/06,8.5,14546,United Kingdom,8.5
490491,16161P,WRAP ENGLISH ROSE ,75,2009/12/06,0.42,17848,United Kingdom,31.5
490494,48188,DOOR MAT WELCOME PUPPIES,1,2009/12/06,6.75,17561,United Kingdom,6.75
490499,35600D,PINK AND WHITE CHRISTMAS TREE 180CM,12,2009/12/06,2.95,17406,United Kingdom,35.4
490500,21589,SWALLOW GIANT TUBE MATCHES,1,2009/12/06,2.55,14479,United Kingdom,2.55
490501,21495,SKULLS WRAP,25,2009/12/06,0.42,16710,United Kingdom,10.5
490502,79323GR,GREEN CHERRY LIGHTS,1,2009/12/06,6.75,17969,United Kingdom,6.75
490504,37449,CERAMIC CAKE STAND + HANGING CAKES,8,2009/12/06,8.5,15311,United Kingdom,68
490505,21872,GLAMOROUS  MUG,2,2009/12/06,1.25,14548,United Kingdom,2.5
490506,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,36,2009/12/06,0.29,17916,United Kingdom,10.44
490516,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,12,2009/12/06,2.1,17850,United Kingdom,25.2
490518,82597,BOMBS AWAY METAL SIGN,12,2009/12/06,2.1,15822,United Kingdom,25.2
490522,21580,RABBIT  DESIGN  COTTON TOTE BAG,6,2009/12/06,2.25,15641,United Kingdom,13.5
490528,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2009/12/06,3.75,16686,United Kingdom,3.75
490529,84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,2,2009/12/06,2.95,16686,United Kingdom,5.9
490531,22294,HEART FILIGREE DOVE  SMALL,24,2009/12/06,1.25,16436,United Kingdom,30
490533,21906,PHARMACIE FIRST AID TIN,1,2009/12/06,6.75,17610,United Kingdom,6.75
490534,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2009/12/06,2.95,17530,United Kingdom,2.95
490537,85135C,RED DRAGONFLY HELICOPTER,2,2009/12/07,7.95,14003,United Kingdom,15.9
490539,21064,BOOM BOX SPEAKER BOYS,6,2009/12/07,5.95,12839,United Kingdom,35.7
490542,47570B,TEA TIME TABLE CLOTH,8,2009/12/07,10.65,14911,EIRE,85.2
490547,79341,WILLOW BRANCH LIGHTS.,4,2009/12/07,6.75,14738,United Kingdom,27
490557,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2009/12/07,0.55,16124,United Kingdom,13.2
490569,21869,POTTING SHED COFFEE MUG,12,2009/12/07,1.25,17739,United Kingdom,15
490603,21754,HOME BUILDING BLOCK WORD,2,2009/12/07,5.95,14695,United Kingdom,11.9
490605,21042,RED SPOTTY APRON ,3,2009/12/07,5.95,15115,United Kingdom,17.85
490607,84533B,FAIRY CAKES ROUND NESTING BOXES,2,2009/12/07,5.95,13693,United Kingdom,11.9
490608,20756,GREEN FERN POCKET BOOK,2,2009/12/07,0.85,14955,United Kingdom,1.7
490613,21986,PACK OF 12 PINK SPOT TISSUES ,12,2009/12/07,0.29,16768,United Kingdom,3.48
490616,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,48,2009/12/07,1.95,13984,United Kingdom,93.6
490618,85099F,JUMBO BAG STRAWBERRY,10,2009/12/07,1.95,13984,United Kingdom,19.5
490636,21900,"KEY FOB , SHED",10,2009/12/07,0.65,13564,United Kingdom,6.5
490640,82600,NO SINGING METAL SIGN,12,2009/12/07,2.1,14408,United Kingdom,25.2
490642,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,8,2009/12/07,3.75,15358,United Kingdom,30
490657,22333,RETRO SPORT PARTY BAG + STICKER SET,5,2009/12/07,1.65,14471,United Kingdom,8.25
490665,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2009/12/07,2.55,17436,United Kingdom,15.3
490670,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,12,2009/12/07,2.95,14574,United Kingdom,35.4
490673,85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,6,2009/12/07,4.95,14540,United Kingdom,29.7
490674,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2009/12/07,0.85,14307,United Kingdom,10.2
490675,20781,GOLD EAR MUFF HEADPHONES,2,2009/12/07,5.49,14695,United Kingdom,10.98
490677,22082,RIBBON REEL STRIPES DESIGN ,10,2009/12/07,1.65,18219,United Kingdom,16.5
490679,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,3,2009/12/07,2.55,18162,United Kingdom,7.65
490680,21788,KIDS RAIN MAC BLUE,24,2009/12/07,0.85,17441,United Kingdom,20.4
490681,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2009/12/07,1.25,17988,United Kingdom,2.5
490683,21172,PARTY METAL SIGN ,24,2009/12/07,1.45,17865,United Kingdom,34.8
490685,20761,BLUE PAISLEY SKETCHBOOK,16,2009/12/07,1.25,13206,United Kingdom,20
490690,21039,RED SPOTTY SHOPPING BAG,18,2009/12/07,2.55,16353,United Kingdom,45.9
490693,16236,KITTY PENCIL ERASERS,1,2009/12/07,0.21,14670,United Kingdom,0.21
490694,21523,FANCY FONT HOME SWEET HOME DOORMAT,4,2009/12/07,6.75,13089,United Kingdom,27
490706,21738,COSY SLIPPER SHOES SMALL  RED ,3,2009/12/07,2.95,17865,United Kingdom,8.85
490707,21242,RED SPOTTY PLATE ,4,2009/12/07,1.69,17865,United Kingdom,6.76
490710,22125,UNION JACK HOT WATER BOTTLE ,15,2009/12/07,5.95,17990,United Kingdom,89.25
490714,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2009/12/07,4.95,17841,United Kingdom,4.95
490718,85216,ASSORTED CAKES FRIDGE MAGNETS,12,2009/12/07,0.65,12443,Norway,7.8
490720,21116,OWL DOORSTOP,3,2009/12/07,4.95,15694,United Kingdom,14.85
490726,85162A,SILVER RETRODISC LAMPSHADE,96,2009/12/07,1.95,13694,United Kingdom,187.2
490728,84670,JAPANESE CROCHETED ANIMAL,12,2009/12/07,0.42,16702,United Kingdom,5.04
490737,37467,PIG MUG IN TWO COLOUR DESIGNS,2,2009/12/07,0.85,17270,United Kingdom,1.7
490750,84985A,SET OF 72 GREEN PAPER DOILIES,48,2009/12/08,1.45,15369,United Kingdom,69.6
490751,21482,MUSHROOM BLUE HOT WATER BOTTLE,6,2009/12/08,2.95,12358,Austria,17.7
490755,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2009/12/08,4.95,16735,United Kingdom,29.7
490759,85034A,3 GARDENIA MORRIS BOXED CANDLES,48,2009/12/08,3.81,15971,United Kingdom,182.88
490762,85129A,"WHITE PEARL BEADED HEART, SMALL",12,2009/12/08,1.25,13025,United Kingdom,15
490764,22224,WHITE LOVEBIRD LANTERN,6,2009/12/08,2.95,14558,United Kingdom,17.7
490767,85049H,URBAN BLACK RIBBONS ,1,2009/12/08,1.25,18002,United Kingdom,1.25
490770,11001,ASSTD DESIGN RACING CAR PEN,16,2009/12/08,1.69,17854,United Kingdom,27.04
490782,82582,AREA PATROLLED METAL SIGN,12,2009/12/08,2.1,15079,United Kingdom,25.2
490786,22345,PARTY PIZZA DISH BLUE+WHITE SPOT ,12,2009/12/08,0.85,15079,United Kingdom,10.2
490797,21143,ANTIQUE GLASS HEART DECORATION ,12,2009/12/08,1.95,17268,United Kingdom,23.4
490800,84212,"ASSORTED FLOWER COLOUR ""LEIS""",12,2009/12/08,0.65,14735,United Kingdom,7.8
490802,20987,GEISHA GIRL CHOPSTICKS SET/5,10,2009/12/08,1.95,17067,United Kingdom,19.5
490817,79072,TEATIME CAKE TIN WITH HANDLE,8,2009/12/08,8.95,15311,United Kingdom,71.6
490823,20898,VINTAGE NOTEBOOK TRAVELOGUE,24,2009/12/08,1.25,14841,United Kingdom,30
490836,46000S,POLYESTER FILLER PAD 40x40cm,2,2009/12/08,1.45,17988,United Kingdom,2.9
490838,79342B,BROWN FLOWER LIGHTS,1,2009/12/08,6.75,17371,United Kingdom,6.75
490846,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2009/12/08,2.95,17155,United Kingdom,2.95
490851,21621,VINTAGE UNION JACK BUNTING,6,2009/12/08,8.5,13643,United Kingdom,51
490863,21809,CHRISTMAS HANGING TREE WITH BELL,11,2009/12/08,1.25,17852,United Kingdom,13.75
490871,35160,BUDDHA INCENSE HOLDER ASSORTED,8,2009/12/08,0.85,15456,United Kingdom,6.8
490893,21007,ETCHED GLASS DROPLET DECORATION,48,2009/12/08,0.38,13571,United Kingdom,18.24
490899,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,6,2009/12/08,2.55,16732,United Kingdom,15.3
490920,90035A,"PEARL & SHELL 42""NECKL. GREEN",1,2009/12/08,10.75,18203,United Kingdom,10.75
490922,85179B,WHITE BITTY LIGHT CHAIN ,30,2009/12/08,3.81,14494,United Kingdom,114.3
490924,84658,WHITE STITCHED CUSHION COVER,2,2009/12/08,6.95,17978,United Kingdom,13.9
490925,21463,MIRRORED DISCO BALL ,16,2009/12/08,4.95,13078,United Kingdom,79.2
490926,84564,6 SEGMENT COLOURED SNACK BOWL ,1,2009/12/08,7.95,15031,United Kingdom,7.95
490928,90002D,FLOWER BURST SILVER RING CRYSTAL,2,2009/12/08,3.75,14085,United Kingdom,7.5
490930,85084,HOLLY TOP CHRISTMAS STOCKING,48,2009/12/08,1.69,13410,United Kingdom,81.12
490932,46000M,POLYESTER FILLER PAD 45x45cm,8,2009/12/08,1.55,14085,United Kingdom,12.4
490933,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,72,2009/12/08,1.69,14063,United Kingdom,121.68
490936,20728,LUNCH BAG CARS BLUE,10,2009/12/08,1.65,12785,Portugal,16.5
490937,22273,FELTCRAFT DOLL MOLLY,24,2009/12/08,2.95,13081,United Kingdom,70.8
490940,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009/12/08,0.95,14605,United Kingdom,0.95
490945,21250,SET OF SKULL WALL STICKERS,1,2009/12/08,2.95,16892,United Kingdom,2.95
490953,21165,BEWARE OF THE CAT METAL SIGN ,12,2009/12/08,1.69,13204,United Kingdom,20.28
490954,20851,ZINC HEART LATTICE TRAY OVAL ,1,2009/12/08,5.95,15924,United Kingdom,5.95
490956,85226C,BLUE PULL BACK RACING CAR,480,2009/12/08,0.42,15413,United Kingdom,201.6
490957,22208,WOOD STAMP SET THANK YOU,12,2009/12/08,1.65,15823,United Kingdom,19.8
490961,20766,GARDEN PATH SKETCHBOOK,16,2009/12/08,1.25,14108,United Kingdom,20
490964,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2009/12/08,1.25,14646,Netherlands,1.25
490966,72267,PREMIUM CHURCH CANDLE,2,2009/12/08,2.1,17178,United Kingdom,4.2
490971,21179,NO JUNK MAIL METAL SIGN,48,2009/12/08,0.38,18275,United Kingdom,18.24
490972,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,24,2009/12/08,1.25,14911,EIRE,30
490982,21888,BINGO SET,1,2009/12/08,3.75,17329,United Kingdom,3.75
490984,21068,VINTAGE BILLBOARD LOVE/HATE MUG,24,2009/12/08,1.25,15298,United Kingdom,30
490990,21390,FILIGRIS HEART WITH BUTTERFLY,1,2009/12/08,1.25,14606,United Kingdom,1.25
490992,72756,FAIRY CAKE CANDLES,9,2009/12/08,1.49,14679,United Kingdom,13.41
491007,79190B,RETRO PLASTIC POLKA TRAY,7,2009/12/08,0.42,16204,United Kingdom,2.94
491008,35004C,SET OF 3 COLOURED  FLYING DUCKS,6,2009/12/08,5.45,15633,United Kingdom,32.7
491009,22037,ROBOT BIRTHDAY CARD,12,2009/12/08,0.42,15203,United Kingdom,5.04
491011,21274,EMBOSSED HEART 3 DRAWER SHELF,1,2009/12/08,12.75,16210,United Kingdom,12.75
491025,21137,BLACK RECORD COVER FRAME,96,2009/12/08,3.39,17157,United Kingdom,325.44
491034,85132B,CHARLIE AND LOLA TABLE TINS,12,2009/12/09,3.95,13491,United Kingdom,47.4
491038,85162C,WHITE RETRODISC LAMPSHADE,24,2009/12/09,1.95,13097,United Kingdom,46.8
491039,21488,RED WHITE SCARF  HOT WATER BOTTLE,24,2009/12/09,3.45,15291,United Kingdom,82.8
491051,20750, RED/WHITE DOT MINI CASES,2,2009/12/09,7.95,14291,United Kingdom,15.9
491058,21675,BUTTERFLIES STICKERS,12,2009/12/09,0.85,16945,United Kingdom,10.2
491059,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2009/12/09,1.45,12487,Sweden,208.8
491062,21935,SUKI  SHOULDER BAG,30,2009/12/09,1.65,12948,United Kingdom,49.5
491063,79303D,LILAC FLOWER BLOCK TABLE LAMP,20,2009/12/09,2.95,16771,United Kingdom,59
491064,21349,IVY HEART WREATH,1,2009/12/09,6.75,16782,United Kingdom,6.75
491067,21931,JUMBO STORAGE BAG SUKI,100,2009/12/09,1.65,18051,United Kingdom,165
491069,84691,PACK 20 DOLLY PEGS,12,2009/12/09,0.85,12921,United Kingdom,10.2
491071,21146,ANTIQUE GLASS RIDGED HANGING BALL,24,2009/12/09,1.95,12924,United Kingdom,46.8
491072,20689,RETRO SISTERS EXPRESSO CUPS,1,2009/12/09,5.95,12924,United Kingdom,5.95
491078,21691,SILVER VANILLA FLOWER CANDLE POT,1,2009/12/09,3.75,16802,United Kingdom,3.75
491085,84919,L BLUE C/COVER W PINK/YELLOW FLOWER,2,2009/12/09,6.95,13727,United Kingdom,13.9
491092,82583,HOT BATHS METAL SIGN,5,2009/12/09,2.1,13680,United Kingdom,10.5
491095,85018C,S/6 PAPER BOXES CURIOUS IMAGES ,30,2009/12/09,3.39,14171,United Kingdom,101.7
491096,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2009/12/09,0.85,13983,United Kingdom,10.2
491097,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2009/12/09,1.25,17296,United Kingdom,7.5
491098,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2009/12/09,1.95,14080,United Kingdom,3.9
491101,18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,2,2009/12/09,2.55,17449,United Kingdom,5.1
491103,21786,RAIN HAT WITH RED SPOTS,24,2009/12/09,0.42,14107,United Kingdom,10.08
491104,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,48,2009/12/09,4.95,12917,United Kingdom,237.6
491105,21175,GIN + TONIC DIET METAL SIGN,1,2009/12/09,2.1,16755,United Kingdom,2.1
491109,21588,RETRO SPOT GIANT  TUBE MATCHES,1,2009/12/09,2.55,13825,United Kingdom,2.55
491112,21833,CAMOUFLAGE LED TORCH,12,2009/12/09,1.69,13770,United Kingdom,20.28
491113,21740,COSY SLIPPER SHOES LARGE RED,4,2009/12/09,2.95,14505,United Kingdom,11.8
491122,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2009/12/09,0.42,13426,United Kingdom,5.04
491123,21127,COLOURFUL FISHING GNOME,1,2009/12/09,5.95,17043,United Kingdom,5.95
491124,21642,ASSORTED TUTTI FRUTTI PEN,24,2009/12/09,0.85,13498,United Kingdom,20.4
491126,21644,ASSORTED TUTTI FRUTTI HEART BOX,12,2009/12/09,1.25,16186,United Kingdom,15
491131,21063,PARTY INVITES JAZZ HEARTS,2,2009/12/09,0.85,16395,United Kingdom,1.7
491132,21617,4 LILY  BOTANICAL DINNER CANDLES,6,2009/12/09,3.75,17880,United Kingdom,22.5
491133,16014,SMALL CHINESE STYLE SCISSOR,1500,2009/12/09,0.32,13848,United Kingdom,480
491138,21494,ROTATING LEAVES T-LIGHT HOLDER,60,2009/12/09,0.85,16168,United Kingdom,51
491147,48184,DOOR MAT ENGLISH ROSE ,1,2009/12/09,6.75,14710,United Kingdom,6.75
491148,85117,NIGHTINGALE COATHOOK WHITE,12,2009/12/10,1.45,15061,United Kingdom,17.4
491149,21322,GLASS SPHERE CANDLE STAND LARGE ,24,2009/12/10,1.25,15841,United Kingdom,30
491151,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,16,2009/12/10,5.95,14134,United Kingdom,95.2
491152,22145,CHRISTMAS CRAFT HEART STOCKING ,12,2009/12/10,2.1,15465,United Kingdom,25.2
491153,21174,POTTERING IN THE SHED METAL SIGN,12,2009/12/10,1.95,16143,United Kingdom,23.4
491159,21411,GINGHAM HEART  DOORSTOP RED,16,2009/12/10,3.75,15311,United Kingdom,60
491160,84578,ELEPHANT TOY WITH BLUE T-SHIRT,4,2009/12/10,3.75,14911,EIRE,15
491161,21770,OPEN CLOSED METAL SIGN,2,2009/12/10,4.95,14942,United Kingdom,9.9
491164,21366,MIRRORED WALL ART PHOTO FRAMES,1,2009/12/10,4.25,15581,United Kingdom,4.25
491173,22047,EMPIRE GIFT WRAP,25,2009/12/10,0.42,15858,United Kingdom,10.5
491174,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,216,2009/12/10,1.06,17388,United Kingdom,228.96
491175,22190,LOCAL CAFE MUG,24,2009/12/10,2.1,15085,United Kingdom,50.4
491177,20984,12 PENCILS TALL TUBE POSY,48,2009/12/10,0.19,15642,United Kingdom,9.12
491183,22281,EASTER TREE YELLOW BIRDS,4,2009/12/10,5.95,12978,United Kingdom,23.8
491184,20833,SHAKER THROW  QUILTED,2,2009/12/10,49.95,17027,United Kingdom,99.9
491185,21491,SET OF THREE VINTAGE GIFT WRAPS,6,2009/12/10,1.95,17377,United Kingdom,11.7
491188,35973,GERANIUM FOLKART HEART DECORATION,3,2009/12/10,1.25,17377,United Kingdom,3.75
491191,17033,"BROCADE PURSE,SMALL ARCH BUTTON",36,2009/12/10,0.29,16459,United Kingdom,10.44
491196,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,2009/12/10,4.25,15912,United Kingdom,17
491198,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2009/12/10,2.55,16596,United Kingdom,22.95
491199,22282,12 EGG HOUSE PAINTED WOOD,1,2009/12/10,12.75,15912,United Kingdom,12.75
491204,85135A,YELLOW DRAGONFLY HELICOPTER,1,2009/12/10,7.95,14648,United Kingdom,7.95
491205,21486,PINK HEART DOTS HOT WATER BOTTLE,24,2009/12/10,1.65,16779,United Kingdom,39.6
491207,85020,ROUND PINK HEART MIRROR,5,2009/12/10,2.1,17884,United Kingdom,10.5
491209,72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,1,2009/12/10,3.75,15573,United Kingdom,3.75
491211,21645,ASSORTED TUTTI FRUTTI ROUND BOX,12,2009/12/10,1.65,14895,United Kingdom,19.8
491212,21729,SMALL MARAKESH METAL  LANTERN ,32,2009/12/10,2.75,14062,United Kingdom,88
491226,72487,ROSES WHITE ROUND CANDLE,72,2009/12/10,0.38,15157,United Kingdom,27.36
491235,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,96,2009/12/10,1.45,15623,United Kingdom,139.2
491238,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2009/12/10,1.25,16011,United Kingdom,15
491240,21270,ANTIQUE CREAM CUTLERY CUPBOARD,2,2009/12/10,12.75,13831,United Kingdom,25.5
491247,21276,TWO EMBOSSED HEART MINI DRAWERS,24,2009/12/10,1.95,14626,United Kingdom,46.8
491317,85049B,LUSH GREENS RIBBONS,12,2009/12/10,1.25,16670,United Kingdom,15
491319,72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,7,2009/12/10,1.69,15882,United Kingdom,11.83
491321,70006,LOVE HEART POCKET WARMER,3,2009/12/10,1.65,17032,United Kingdom,4.95
